song identifier, likelihood_art, likelihood_pop, likelihood_tradition, likely_type, was_art, was_pop, was_tradition, was_type
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Midnight Christmas Eve.wav,0.05599251016974449,0.9127702116966248,0.0312372837215662,1,1,0,0,2
cache/2010.Linkin Park.A Thousand Suns.Fallout.wav,0.124468132853508,0.7068924903869629,0.1686394065618515,1,1,0,0,1
cache/2015.Vitamin String Quartet.The Geek Wedding Collection.The Princess Bride - Storybook Love.wav,0.09259180724620819,0.8716302514076233,0.03577795997262001,1,1,0,0,1
cache/2009.The Lights.The Listening.Ice.wav,0.054511964321136475,0.871850848197937,0.07363720238208771,1,1,0,0,1
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Recognizer.wav,0.1258181780576706,0.7612431049346924,0.11293872445821762,1,1,0,0,0
cache/2013.Tyler Stenson.Lovely Little Victory.This Too Shall Pass (Remix).wav,0.14131958782672882,0.780979573726654,0.07770083844661713,1,1,0,0,2
cache/2015.Interpol.Spotify Sessions.On Untitled.wav,0.05948501080274582,0.8333773612976074,0.10713765770196915,1,1,0,0,1
cache/2014.Have Mercy.A Place Of Our Own.To Convey.wav,0.14552313089370728,0.7996448278427124,0.054832011461257935,1,1,0,0,1
cache/2015.White Morning.Scores.Eddie's Song.wav,0.05049082264304161,0.9144664406776428,0.03504272177815437,1,1,0,0,0
cache/2014.Pentatonix.PTX, Vol. III.Standing By.wav,0.05425754189491272,0.8861966729164124,0.05954575911164284,1,1,0,0,1
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Christmas Canon.wav,0.16751424968242645,0.7557769417762756,0.07670880854129791,1,1,0,0,2
cache/2014.Have Mercy.A Place Of Our Own.Pawn Takes Rook.wav,0.05119742080569267,0.9251493811607361,0.023653175681829453,1,1,0,0,1
cache/2004.Jay-ZLinkin Park.Collision Course.Points of Authority99 ProblemsOne Step Closer.wav,0.11203764379024506,0.834604024887085,0.05335833877325058,1,1,0,0,1
cache/2016.Hotel Garuda.NOON  182.Smoke Signals.wav,0.09786265343427658,0.8108396530151367,0.0912977010011673,1,1,0,0,1
cache/2015.Interpol.Spotify Sessions.Snowbound Near Buffalo.wav,0.08311688154935837,0.848868191242218,0.06801493465900421,1,1,0,0,1
cache/2002.Death Cab For Cutie.You Can Play These Songs With Chords.Champagne From A Paper Cup.wav,0.08860690146684647,0.8062849044799805,0.10510816425085068,1,1,0,0,1
cache/2000.Linkin Park.Hybrid Theory.By Myself.wav,0.08397077023983002,0.8512182831764221,0.06481096148490906,1,1,0,0,1
cache/2007.Linkin Park.Minutes to Midnight.No More Sorrow.wav,0.06376706063747406,0.8898897767066956,0.04634316638112068,1,1,0,0,1
cache/2006.Blue October.Foiled.Sound of Pulling Heaven Down.wav,0.06746886670589447,0.8572629690170288,0.07526814192533493,1,1,0,0,1
cache/2016.Local Natives.The Remixes Vol. 1.Wide Eyes (E-603 Remix).wav,0.053727682679891586,0.9019119739532471,0.04436035081744194,1,1,0,0,1
cache/2014.Palace.Lost In The Night (EP).Lost In The Night.wav,0.04385222867131233,0.8962433934211731,0.05990440770983696,1,1,0,0,1
cache/2015.Hinkstep.My Forest Queen.Naranja.wav,0.1841260939836502,0.733254075050354,0.082619808614254,1,1,0,0,0
cache/2014.Rupert Holmes.Guardians Of The Galaxy (Awesome Mix Vol. 1).Escape (The Piña Colada Song).wav,0.11056597530841827,0.8434019684791565,0.04603207856416702,1,1,0,0,0
cache/2005.The Fray.How to Save a Life.Look After You.wav,0.10611321777105331,0.8146299719810486,0.0792568251490593,1,1,0,0,1
cache/2009.DarkChameleon.unknown.Bendy.wav,0.07698109745979309,0.8378792405128479,0.08513966202735901,1,1,0,0,1
cache/2016.The Dunwells.Light Up The Sky.Ghosts.wav,0.10774191468954086,0.7848981022834778,0.10735999047756195,1,1,0,0,1
cache/2016.The Waterboys.This Is The Sea.The Whole of the Moon.wav,0.11497659981250763,0.819343626499176,0.06567975133657455,1,1,0,0,1
cache/2016.Mumford & Sons.Sigh No More.White Blank Page.wav,0.13186992704868317,0.7968137264251709,0.07131633162498474,1,1,0,0,2
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).Wake Me Up.wav,0.1622048318386078,0.6981098055839539,0.13968534767627716,1,1,0,0,0
cache/2014.The Phoenix Foundation.Echoes.Return.wav,0.07641465216875076,0.7759518027305603,0.14763352274894714,1,1,0,0,1
cache/2006.Three Days Grace.One-X.Pain.wav,0.10923194885253906,0.8284791111946106,0.06228894367814064,1,1,0,0,1
cache/2014.Haerts.Haerts.Lights Out.wav,0.01850235089659691,0.9662112593650818,0.015286398120224476,1,1,0,0,1
cache/2001.Bond.Born.Hymn.wav,0.04451316222548485,0.8760536909103394,0.07943317294120789,1,1,0,0,1
cache/2014.Tarwater.Adrift.Rice and Fish.wav,0.06131785362958908,0.8605877757072449,0.07809436321258545,1,1,0,0,1
cache/1996.The Verve Pipe.Villains.Barely (If at All).wav,0.11633755266666412,0.7909625172615051,0.09269990026950836,1,1,0,0,1
cache/2015.IAMX.Metanoia.North Star (X Edit).wav,0.18353503942489624,0.7026605010032654,0.11380446702241898,1,1,0,0,1
cache/2014.Lower Than Atlantis.Lower Than Atlantis (Deluxe).Here We Go.wav,0.10026779770851135,0.8002875447273254,0.09944463521242142,1,1,0,0,1
cache/2014.OK Go.Hungry Ghosts.Turn Up The Radio.wav,0.04521128162741661,0.9347048997879028,0.020083820447325706,1,1,0,0,1
cache/2016.Koresma.NOON  189.Bridges.wav,0.07468357682228088,0.8466051816940308,0.07871125638484955,1,1,0,0,1
cache/2014.The World is a Beautiful Place & I am No Longer Afraid to Die.Between Bodies.Autotonsorialist.wav,0.03522434085607529,0.9328967928886414,0.03187888488173485,1,1,0,0,1
cache/2014.Bastille.Oblivion.bad_news.wav,0.09449496120214462,0.7906237244606018,0.11488129198551178,1,1,0,0,1
cache/2014.Mogwai.Music Industry 3. Fitness Industry 1 [EP].HMP Shaun William Ryder.wav,0.07860279083251953,0.8308627605438232,0.09053443372249603,1,1,0,0,1
cache/2015.Three Days Grace.Human.So What.wav,0.03799928352236748,0.9363861680030823,0.025614572688937187,1,1,0,0,1
cache/2015.Fall Out Boy.American BeautyAmerican Psycho.Fourth Of July.wav,0.1260608732700348,0.6917793154716492,0.18215982615947723,1,1,0,0,1
cache/2016.Miike Snow.iii.My Trigger.wav,0.0796043798327446,0.8510259389877319,0.06936965882778168,1,1,0,0,1
cache/2012.The Lumineers.The Lumineers.Slow It Down.wav,0.10017048567533493,0.7738564610481262,0.12597307562828064,1,1,0,0,2
cache/2009.Skillet.Awake (Deluxe).Dead Inside (Bonus Track).wav,0.08854572474956512,0.8159579634666443,0.0954962968826294,1,1,0,0,1
cache/2016.The Kite String Tangle.Vessel.Arcadia.wav,0.04387186840176582,0.7666100263595581,0.18951810896396637,1,1,0,0,1
cache/2006.Three Days Grace.One-X.Gone Forever.wav,0.03496260568499565,0.9241153597831726,0.04092206433415413,1,1,0,0,1
cache/2014.The Who.Who's Next (Deluxe Edition).Behind Blue Eyes.wav,0.13165788352489471,0.7392552495002747,0.12908688187599182,1,1,0,0,1
cache/2014.The World is a Beautiful Place & I am No Longer Afraid to Die.Between Bodies.Thanks.wav,0.1603463590145111,0.7568431496620178,0.08281048387289047,1,1,0,0,1
cache/2015.Dawn And Hawkes.Golden Heart EP + Yours and Mine Preview.Quietly.wav,0.09993661195039749,0.797443687915802,0.10261967033147812,1,1,0,0,2
cache/2015.Godspeed You! Black Emperor.Asunder,Sweet and Other Distress.Asunder, Sweet.wav,0.045710641890764236,0.9407266974449158,0.013562635518610477,1,1,0,0,1
cache/2016.Miike Snow.iii.Back Of The Car.wav,0.02884252928197384,0.9301275610923767,0.041029904037714005,1,1,0,0,1
cache/2015.Pentatonix.PTX.Natural Disaster.wav,0.11131218075752258,0.768040120601654,0.12064772844314575,1,1,0,0,1
cache/2015.Amber Run.5AM (Deluxe) WEB.Heaven.wav,0.07236046344041824,0.6763859987258911,0.25125351548194885,1,1,0,0,1
cache/2009.Skillet.Awake (Deluxe).Would It Matter (Bonus Track).wav,0.1231183186173439,0.7843488454818726,0.09253285825252533,1,1,0,0,1
cache/2016.Aperture Science Psychoacoustics Laboratory.Portal 2: Songs to Test By - Volume 3.Robot Waiting Room #4.wav,0.18639995157718658,0.7458652853965759,0.06773477047681808,1,1,0,0,0
cache/2015.Zeke Duhon.Zeke Duhon.Hold Fast.wav,0.08449870347976685,0.8581052422523499,0.05739603936672211,1,1,0,0,2
cache/2009.Skillet.Awake (Deluxe).Awake And Alive.wav,0.17357321083545685,0.7498509287834167,0.0765758752822876,1,1,0,0,1
cache/2016.Ten Fé.NOON  189.Elodie.wav,0.16886179149150848,0.7539227604866028,0.07721543312072754,1,1,0,0,1
cache/2015.Nils Frahm.Screws Reworked.Do (Databoy78 Rework).wav,0.05056033283472061,0.8848843574523926,0.06455530226230621,1,1,0,0,1
cache/2015.Lowland Hum.Native Air.Noise Of Day.wav,0.06873907148838043,0.9068246483802795,0.024436304345726967,1,1,0,0,2
cache/2014.The Fray.Helios.Our Last Days.wav,0.21598336100578308,0.6514793038368225,0.1325373649597168,1,1,0,0,1
cache/2016.Tall Heights.Man of Stone.Murmuring State.wav,0.138730987906456,0.7630977630615234,0.09817127138376236,1,1,0,0,2
cache/2001.Collective Soul.7even Year Itch: Collective Soul's Greatest Hits 1994-2001.Forgiveness.wav,0.19979047775268555,0.7534965872764587,0.0467129610478878,1,1,0,0,1
cache/2010.Mike Posner.31 Minutes To Takeoff.Synthesizer.wav,0.08817551285028458,0.7957861423492432,0.11603833734989166,1,1,0,0,1
cache/2001.Death Cab for Cutie.The Photo Album.Blacking Out the Friction.wav,0.1861199140548706,0.6759521961212158,0.13792787492275238,1,1,0,0,1
cache/2007.Enrique Iglesias.Insomniac.Ring My Bells.wav,0.09277252107858658,0.8252453207969666,0.08198217302560806,1,1,0,0,2
cache/2014.Casa Murilo.Ignition.Firing Line.wav,0.1253855675458908,0.835709273815155,0.03890514373779297,1,1,0,0,1
cache/2015.They Might Be Giants.Glean.Aaa.wav,0.09920166432857513,0.8027591705322266,0.09803919494152069,1,1,0,0,1
cache/2014.Mogwai.Music Industry 3. Fitness Industry 1 [EP].No Medicine For Regret (Pye Corner Audio Mix).wav,0.10095208883285522,0.847019612789154,0.05202827602624893,1,1,0,0,1
cache/2009.Skillet.Awake (Deluxe).Monster.wav,0.07980893552303314,0.8461773991584778,0.07401364296674728,1,1,0,0,1
cache/2013.Kodaline.In A Perfect World.Talk.wav,0.06815636157989502,0.8795594573020935,0.05228416249155998,1,1,0,0,1
cache/2016.John Mayer.Any Given Thursday (2).Your Body is a Wonderland.wav,0.111351877450943,0.8711214661598206,0.017526650801301003,1,1,0,0,1
cache/2014.Carbon Leaf.Indian Summer Revisited.The Sea.wav,0.0427921898663044,0.9387475848197937,0.018460197374224663,1,1,0,0,1
cache/2015.MOGWAI.Central Belters.Mogwai Fear Satan.wav,0.07943437993526459,0.8359299898147583,0.0846356526017189,1,1,0,0,1
cache/2016.Blue October.Home.We Know Where You Go.wav,0.04447627067565918,0.9320675730705261,0.023456169292330742,1,1,0,0,1
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).xxx (Ambient).wav,0.07804351300001144,0.8434622287750244,0.07849426567554474,1,1,0,0,0
cache/2007.Alex Parks.Introduction.Mad World.wav,0.07509199529886246,0.8729389309883118,0.051969047635793686,1,1,0,0,1
cache/2001.Daft Punk.Discovery.Harder, Better, Faster, Stronger.wav,0.14957517385482788,0.7999498844146729,0.05047495663166046,1,1,0,0,1
cache/1998.Snow Patrol.Songs For Polarbears.Downhill From Here.wav,0.1846940517425537,0.7242567539215088,0.0910491794347763,1,1,0,0,1
cache/2015.Of Monsters And Men.Beneath The Skin.I Of The Storm.wav,0.15230298042297363,0.7137691378593445,0.1339278519153595,1,1,0,0,1
cache/2016.RALPH.NOON  193.Cold to the Touch.wav,0.1485452651977539,0.7516528964042664,0.09980186074972153,1,1,0,0,1
cache/2014.Coldplay.Ghost Stories Live 2014.Always In My Head (Live At the Royal Albert Hall, London).wav,0.06909790635108948,0.8716819286346436,0.05922017619013786,1,1,0,0,1
cache/2015.IAMX.Metanoia.Wildest Wind.wav,0.07558491080999374,0.9059582352638245,0.01845686323940754,1,1,0,0,1
cache/2005.Death Cab For Cutie.Plans.What Sarah Said.wav,0.06952778249979019,0.8781178593635559,0.0523543506860733,1,1,0,0,1
cache/2016.johan.NOON  187.stard(us)t.wav,0.05134493112564087,0.8843955993652344,0.06425945460796356,1,1,0,0,1
cache/2006.Evanescence.The Open Door.Lithium.wav,0.17035874724388123,0.7054989337921143,0.12414230406284332,1,1,0,0,1
cache/2015.MOGWAI.Central Belters.Travel Is Dangerous.wav,0.017822830006480217,0.9556437730789185,0.026533372700214386,1,1,0,0,1
cache/2015.Wild Child.Past & Present.Rillo Talk.wav,0.1266234815120697,0.8476208448410034,0.02575565129518509,1,1,0,0,1
cache/2016.BANNERS.unknown.Shine A Light.wav,0.029533887282013893,0.9311518669128418,0.03931424394249916,1,1,0,0,1
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).One In 3 (Ambient).wav,0.05627815052866936,0.8938952088356018,0.049826644361019135,1,1,0,0,0
cache/2016.Blue October.Home.I Want It.wav,0.07032401859760284,0.888771116733551,0.040904879570007324,1,1,0,0,1
cache/2006.John Mayer.Continuum.Slow Dancing in a Burning Room.wav,0.12384229898452759,0.8354149460792542,0.040742743760347366,1,1,0,0,1
cache/2016.Ellie Goulding.The Remixes Vol. 1.Lights (E-603 Remix).wav,0.2545190155506134,0.661364734172821,0.08411625772714615,1,1,0,0,1
cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).Ship To Wreck.wav,0.04551699385046959,0.897612988948822,0.05687001720070839,1,1,0,0,1
cache/2009.Breaking Benjamin.Dear Agony.Into The Nothing.wav,0.09036771953105927,0.8767747282981873,0.03285754844546318,1,1,0,0,1
cache/2001.Daft PunkTodd Edwards.Discovery.Face to Face.wav,0.053651150315999985,0.906272828578949,0.04007602110505104,1,1,0,0,1
cache/2016.The Black Keys.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Psychotic Girl.wav,0.08166241645812988,0.8102299571037292,0.10810764133930206,1,1,0,0,1
cache/2016.Tall Heights.Man of Stone.Eastern Standard Time.wav,0.10535883158445358,0.8105508685112,0.08409029990434647,1,1,0,0,2
cache/2015.IAMX.Metanoia.Oh Cruel Darkness Embrace Me.wav,0.25000789761543274,0.5401875972747803,0.209804505109787,1,1,0,0,1
cache/2015.Derrival.Departure & Arrival.Romanticized.wav,0.23604565858840942,0.6498134136199951,0.11414092779159546,1,1,0,0,1
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Boughs of Holly.wav,0.05445096641778946,0.868152916431427,0.07739610970020294,1,1,0,0,2
cache/2015.Amber Run.5AM (Deluxe) WEB.Don't Wanna Fight.wav,0.1323433220386505,0.7495391368865967,0.11811754107475281,1,1,0,0,1
cache/2015.The Best Pessimist.The Half-World.Just Remember How We Were Smiling.wav,0.11136851459741592,0.8439469933509827,0.044684503227472305,1,1,0,0,0
cache/2016.OMEA All-State Choir 2012-2013.2013 OMEA.Tides of Ocean.wav,0.05489955097436905,0.8688151836395264,0.07628527283668518,1,1,0,0,0
cache/2014.Have Mercy.A Place Of Our Own.Lean.wav,0.0816701203584671,0.7723516821861267,0.145978182554245,1,1,0,0,1
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).Standing On Shadows Still (Ambient).wav,0.11767106503248215,0.8196097016334534,0.06271921843290329,1,1,0,0,0
cache/2016.Linkin Park.The Catalyst.The Catalyst, featuring DIGITALOMAT.wav,0.03967216983437538,0.8968519568443298,0.06347586959600449,1,1,0,0,1
cache/2005.Coldplay.X&Y.Til Kingdom Come [Hidden Track].wav,0.20788107812404633,0.7260398268699646,0.06607907265424728,1,1,0,0,1
cache/2015.Green River Ordinance.Chasing Down The Wind.Flying.wav,0.04159574583172798,0.912955641746521,0.04544863849878311,1,1,0,0,2
cache/2015.The Treblemakers.Pitch Perfect 2.Lollipop.wav,0.020160777494311333,0.928870439529419,0.05096878856420517,1,1,0,0,0
cache/2006.Daniel Powter.Love You Lately.Love You Lately (Album Version).wav,0.07578405737876892,0.8927616477012634,0.031454313546419144,1,1,0,0,1
cache/2015.Pentatonix.PTX.On My Way Home.wav,0.075699582695961,0.8754105567932129,0.0488898903131485,1,1,0,0,1
cache/2010.Janis Ian.worktape.Welcome Home (The Nebulas Song) track mix.wav,0.10014308243989944,0.6762385368347168,0.22361838817596436,1,1,0,0,1
cache/2014.Foo Fighters.Sonic Highways.What Did I Do?God As My Witness.wav,0.06496080011129379,0.8836610913276672,0.05137810483574867,1,1,0,0,1
cache/2000.Coldplay.Parachutes.Shiver.wav,0.06810783594846725,0.8666003346443176,0.06529182940721512,1,1,0,0,1
cache/2001.Daft Punk.Discovery.Voyager.wav,0.1862936019897461,0.6809234619140625,0.1327829211950302,1,1,0,0,1
cache/2003.Jimmy Buffett.Meet Me in Margaritaville: The Ultimate Collection.School Boy Heart.wav,0.06386573612689972,0.8518720865249634,0.08426215499639511,1,1,0,0,1
cache/2003.Snow Patrol.Final Straw.Grazed Knees.wav,0.04750286415219307,0.884595513343811,0.06790164113044739,1,1,0,0,1
cache/2004.Breaking Benjamin.We Are Not Alone.So Cold.wav,0.18871647119522095,0.7132100462913513,0.09807347506284714,1,1,0,0,1
cache/2016.Pentatonix.Pentatonix.Somebody That I Used To Know.wav,0.07482453435659409,0.8715201616287231,0.05365532636642456,1,1,0,0,1
cache/2016.Deutsch Duke.NOON  160.Harder Without You.wav,0.06943104416131973,0.6782183647155762,0.2523505687713623,1,1,0,0,1
cache/2015.Brian Tyler.Avengers: Age of Ultron.Sacrifice.wav,0.08810176700353622,0.821736216545105,0.0901620164513588,1,1,0,0,0
cache/2016.Bonnie Tyler.Faster Than the Speed of Night.Total Eclipse of the Heart.wav,0.079562246799469,0.8743102550506592,0.04612751677632332,1,1,0,0,1
cache/2006.Three Days Grace.One-X.Animal I Have Become.wav,0.13859283924102783,0.7696906328201294,0.09171655029058456,1,1,0,0,1
cache/2005.Flyleaf.Flyleaf.I'm So Sick (Acoustic Version).wav,0.08289624005556107,0.7914138436317444,0.12568992376327515,1,1,0,0,1
cache/2004.Carbon Leaf.Indian Summer.What About Everything?.wav,0.09828580915927887,0.8306093811988831,0.07110480964183807,1,1,0,0,1
cache/2005.Flyleaf.Flyleaf.Cassie.wav,0.15784905850887299,0.777554988861084,0.06459596753120422,1,1,0,0,1
cache/2016.Gareth Emery.unknown.Concrete Angel feat. Christina Novelli (Acoustic Version).wav,0.11045782268047333,0.843570351600647,0.04597184807062149,1,1,0,0,1
cache/1998.Snow Patrol.Songs For Polarbears.Mahogany.wav,0.14164932072162628,0.7831260561943054,0.0752246305346489,1,1,0,0,1
cache/2014.Little Boots.Business Pleasure - EP.Pretty Tough.wav,0.04039723798632622,0.9166116714477539,0.04299111291766167,1,1,0,0,1
cache/2014.Bastille.Vs. (Other People's Heartache,Pt. III).Bad_News (Bastille Vs. Mnek) (Crossfaded Version) - Mnek.wav,0.07573000341653824,0.8264330625534058,0.0978369191288948,1,1,0,0,1
cache/2014.Carbon Leaf.Indian Summer Revisited.When I'm Alone.wav,0.1189327985048294,0.8529571890830994,0.028110025450587273,1,1,0,0,1
cache/1971.Marvin Gaye.What's Going On.What's Going On.wav,0.08690164238214493,0.8347963690757751,0.07830198854207993,1,1,0,0,1
cache/2014.Franz Schubert.MUSC233 Exam 2.Gretchen am Spinnrade, D. 118.wav,0.14804397523403168,0.8172205090522766,0.0347355380654335,1,1,0,0,0
cache/2009.Breaking Benjamin.Dear Agony.Crawl.wav,0.2323910892009735,0.6736630797386169,0.09394583851099014,1,1,0,0,1
cache/2016.Sleeping At Last.Atlas: Senses.Touch.wav,0.05869395658373833,0.9060297012329102,0.035276371985673904,1,1,0,0,1
cache/2011.Girls.Father, Son, Holy Ghost.Jamie Marie.wav,0.12158024311065674,0.7868492007255554,0.09157054126262665,1,1,0,0,1
cache/2014.Banda do Mar.Banda do Mar.Me Sinto Ótima.wav,0.06414774060249329,0.8403393030166626,0.09551295638084412,1,1,0,0,1
cache/2015.Marina and The Diamonds.FROOT.I'm A Ruin.wav,0.07026924937963486,0.848391592502594,0.08133918046951294,1,1,0,0,1
cache/1984.The Smiths.Hatful Of Hollow.How Soon Is Now.wav,0.2205347865819931,0.6338700652122498,0.14559513330459595,1,1,0,0,1
cache/2014.Lorde.The Hunger Games: Mockingjay, Pt. 1 (Original Motion Picture Soundtrack).Flicker (Kanye West Rework).wav,0.25760072469711304,0.5719497203826904,0.17044956982135773,1,1,0,0,0
cache/2015.Mumford & Sons.Wilder Mind (Deluxe Version).Only Love.wav,0.06975839287042618,0.893980085849762,0.03626152500510216,1,1,0,0,1
cache/2016.M83.Junk.Atlantique Sud.wav,0.08224289119243622,0.7981700897216797,0.1195870190858841,1,1,0,0,1
cache/2013.Kodaline.In A Perfect World.Love Like This.wav,0.24958965182304382,0.6413623094558716,0.1090480163693428,1,1,0,0,1
cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.Mistral.wav,0.20612546801567078,0.5796992182731628,0.21417531371116638,1,1,0,0,1
cache/2014.Milky Chance.Sadnecessary.Stolen Dance.wav,0.04852789267897606,0.9202448725700378,0.031227227300405502,1,1,0,0,1
cache/2015.Amber Run.5AM (Deluxe) WEB.See You Soon.wav,0.07231616228818893,0.882753849029541,0.044930003583431244,1,1,0,0,1
